config,idx,source,true_label,ood_score,pred_label,correct
F1-optimal (từ T32),524,AAM_mineral_rich,OOD,0.599978,OOD,1
F1-optimal (từ T32),525,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),526,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),527,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),528,AAM_mineral_rich,OOD,0.588175,OOD,1
F1-optimal (từ T32),529,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),530,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),531,AAM_mineral_rich,OOD,0.582158,OOD,1
F1-optimal (từ T32),532,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),533,AAM_mineral_rich,OOD,0.452512,ID,0
F1-optimal (từ T32),534,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),535,AAM_mineral_rich,OOD,0.599981,OOD,1
F1-optimal (từ T32),536,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),537,AAM_mineral_rich,OOD,0.59999,OOD,1
F1-optimal (từ T32),538,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),539,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),540,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),541,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),542,AAM_mineral_rich,OOD,0.509104,ID,0
F1-optimal (từ T32),543,AAM_mineral_rich,OOD,0.599961,OOD,1
F1-optimal (từ T32),544,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),545,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),546,AAM_mineral_rich,OOD,0.599991,OOD,1
F1-optimal (từ T32),547,AAM_mineral_rich,OOD,0.599922,OOD,1
F1-optimal (từ T32),548,AAM_mineral_rich,OOD,0.599995,OOD,1
F1-optimal (từ T32),549,AAM_mineral_rich,OOD,0.599992,OOD,1
F1-optimal (từ T32),550,AAM_mineral_rich,OOD,0.592613,OOD,1
F1-optimal (từ T32),551,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),552,AAM_mineral_rich,OOD,0.599984,OOD,1
F1-optimal (từ T32),553,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),554,AAM_mineral_rich,OOD,0.599925,OOD,1
F1-optimal (từ T32),555,AAM_mineral_rich,OOD,0.599993,OOD,1
F1-optimal (từ T32),556,AAM_mineral_rich,OOD,0.598306,OOD,1
F1-optimal (từ T32),557,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),558,AAM_mineral_rich,OOD,0.599996,OOD,1
F1-optimal (từ T32),559,AAM_mineral_rich,OOD,0.599995,OOD,1
F1-optimal (từ T32),560,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),561,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),562,AAM_mineral_rich,OOD,0.599977,OOD,1
F1-optimal (từ T32),563,AAM_mineral_rich,OOD,0.599981,OOD,1
F1-optimal (từ T32),564,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),565,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),566,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),567,AAM_mineral_rich,OOD,0.597186,OOD,1
F1-optimal (từ T32),568,AAM_mineral_rich,OOD,0.599926,OOD,1
F1-optimal (từ T32),569,AAM_mineral_rich,OOD,0.599996,OOD,1
F1-optimal (từ T32),570,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),571,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),572,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),573,AAM_mineral_rich,OOD,0.599452,OOD,1
F1-optimal (từ T32),574,AAM_mineral_rich,OOD,0.599965,OOD,1
F1-optimal (từ T32),575,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),576,AAM_mineral_rich,OOD,0.59872,OOD,1
F1-optimal (từ T32),577,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),578,AAM_mineral_rich,OOD,0.532259,OOD,1
F1-optimal (từ T32),579,AAM_mineral_rich,OOD,0.599889,OOD,1
F1-optimal (từ T32),580,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),581,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),582,AAM_mineral_rich,OOD,0.599997,OOD,1
F1-optimal (từ T32),583,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),584,AAM_mineral_rich,OOD,0.599497,OOD,1
F1-optimal (từ T32),585,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),586,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),587,AAM_mineral_rich,OOD,0.596515,OOD,1
F1-optimal (từ T32),588,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),589,AAM_mineral_rich,OOD,0.599254,OOD,1
F1-optimal (từ T32),590,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),591,AAM_mineral_rich,OOD,0.591483,OOD,1
F1-optimal (từ T32),592,AAM_mineral_rich,OOD,0.333814,ID,0
F1-optimal (từ T32),593,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),594,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),595,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),596,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),597,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),598,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),599,AAM_mineral_rich,OOD,0.599774,OOD,1
F1-optimal (từ T32),600,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),601,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),602,AAM_mineral_rich,OOD,0.597432,OOD,1
F1-optimal (từ T32),603,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),604,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),605,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),606,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),607,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),608,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),609,AAM_mineral_rich,OOD,0.599967,OOD,1
F1-optimal (từ T32),610,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),611,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),612,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),613,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),614,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),615,AAM_mineral_rich,OOD,0.599675,OOD,1
F1-optimal (từ T32),616,AAM_mineral_rich,OOD,0.599415,OOD,1
F1-optimal (từ T32),617,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),618,AAM_mineral_rich,OOD,0.590253,OOD,1
F1-optimal (từ T32),619,AAM_mineral_rich,OOD,0.599974,OOD,1
F1-optimal (từ T32),620,AAM_mineral_rich,OOD,0.599974,OOD,1
F1-optimal (từ T32),621,AAM_mineral_rich,OOD,0.599274,OOD,1
F1-optimal (từ T32),622,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),623,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),624,AAM_mineral_rich,OOD,0.597891,OOD,1
F1-optimal (từ T32),625,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),626,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),627,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),628,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),629,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),630,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),631,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),632,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),633,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),634,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),635,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),636,AAM_mineral_rich,OOD,0.596819,OOD,1
F1-optimal (từ T32),637,AAM_mineral_rich,OOD,0.599478,OOD,1
F1-optimal (từ T32),638,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),639,AAM_mineral_rich,OOD,0.209233,ID,0
F1-optimal (từ T32),640,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),641,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),642,AAM_mineral_rich,OOD,0.59119,OOD,1
F1-optimal (từ T32),643,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),644,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),645,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),646,AAM_mineral_rich,OOD,0.59492,OOD,1
F1-optimal (từ T32),647,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),648,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),649,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),650,AAM_mineral_rich,OOD,0.599982,OOD,1
F1-optimal (từ T32),651,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),652,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),653,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),654,AAM_mineral_rich,OOD,0.599919,OOD,1
F1-optimal (từ T32),655,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),656,AAM_mineral_rich,OOD,0.599924,OOD,1
F1-optimal (từ T32),657,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),658,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),659,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),660,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),661,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),662,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),663,AAM_mineral_rich,OOD,0.599945,OOD,1
F1-optimal (từ T32),664,AAM_mineral_rich,OOD,0.599824,OOD,1
F1-optimal (từ T32),665,AAM_mineral_rich,OOD,0.59994,OOD,1
F1-optimal (từ T32),666,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),667,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),668,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),669,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),670,AAM_mineral_rich,OOD,0.599935,OOD,1
F1-optimal (từ T32),671,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),672,AAM_mineral_rich,OOD,0.595745,OOD,1
F1-optimal (từ T32),673,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),674,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),675,AAM_mineral_rich,OOD,0.599084,OOD,1
F1-optimal (từ T32),676,AAM_mineral_rich,OOD,0.59363,OOD,1
F1-optimal (từ T32),677,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),678,AAM_mineral_rich,OOD,0.599815,OOD,1
F1-optimal (từ T32),679,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),680,AAM_mineral_rich,OOD,0.599837,OOD,1
F1-optimal (từ T32),681,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),682,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),683,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),684,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),685,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),686,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),687,AAM_mineral_rich,OOD,0.599392,OOD,1
F1-optimal (từ T32),688,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),689,AAM_mineral_rich,OOD,0.491825,ID,0
F1-optimal (từ T32),690,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),691,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),692,AAM_mineral_rich,OOD,0.437166,ID,0
F1-optimal (từ T32),693,AAM_mineral_rich,OOD,0.5997,OOD,1
F1-optimal (từ T32),694,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),695,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),696,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),697,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),698,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),699,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),700,AAM_mineral_rich,OOD,0.583111,OOD,1
F1-optimal (từ T32),701,AAM_mineral_rich,OOD,0.59999,OOD,1
F1-optimal (từ T32),702,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),703,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),704,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),705,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),706,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),707,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),708,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),709,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),710,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),711,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),712,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),713,AAM_mineral_rich,OOD,0.599634,OOD,1
F1-optimal (từ T32),714,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),715,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),716,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),717,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),718,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),719,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),720,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),721,AAM_mineral_rich,OOD,0.597687,OOD,1
F1-optimal (từ T32),722,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),723,AAM_mineral_rich,OOD,0.59964,OOD,1
F1-optimal (từ T32),724,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),725,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),726,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),727,AAM_mineral_rich,OOD,0.591774,OOD,1
F1-optimal (từ T32),728,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),729,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),730,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),731,AAM_mineral_rich,OOD,0.582932,OOD,1
F1-optimal (từ T32),732,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),733,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),734,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),735,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),736,AAM_mineral_rich,OOD,0.599964,OOD,1
F1-optimal (từ T32),737,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),738,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),739,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),740,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),741,AAM_mineral_rich,OOD,0.577459,OOD,1
F1-optimal (từ T32),742,AAM_mineral_rich,OOD,0.599934,OOD,1
F1-optimal (từ T32),743,AAM_mineral_rich,OOD,0.598019,OOD,1
F1-optimal (từ T32),744,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),745,AAM_mineral_rich,OOD,0.599849,OOD,1
F1-optimal (từ T32),746,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),747,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),748,AAM_mineral_rich,OOD,0.554175,OOD,1
F1-optimal (từ T32),749,AAM_mineral_rich,OOD,0.597092,OOD,1
F1-optimal (từ T32),750,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),751,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),752,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),753,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),754,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),755,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),756,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),757,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),758,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),759,AAM_mineral_rich,OOD,0.599044,OOD,1
F1-optimal (từ T32),760,AAM_mineral_rich,OOD,0.516855,ID,0
F1-optimal (từ T32),761,AAM_mineral_rich,OOD,0.599996,OOD,1
F1-optimal (từ T32),762,AAM_mineral_rich,OOD,0.599679,OOD,1
F1-optimal (từ T32),763,AAM_mineral_rich,OOD,0.534754,OOD,1
F1-optimal (từ T32),764,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),765,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),766,AAM_mineral_rich,OOD,0.592706,OOD,1
F1-optimal (từ T32),767,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),768,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),769,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),770,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),771,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),772,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),773,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),774,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),775,AAM_mineral_rich,OOD,0.599845,OOD,1
F1-optimal (từ T32),776,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),777,AAM_mineral_rich,OOD,0.592847,OOD,1
F1-optimal (từ T32),778,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),779,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),780,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),781,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),782,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),783,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),784,AAM_mineral_rich,OOD,0.54076,OOD,1
F1-optimal (từ T32),785,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),786,AAM_mineral_rich,OOD,0.599471,OOD,1
F1-optimal (từ T32),787,AAM_mineral_rich,OOD,0.496285,ID,0
F1-optimal (từ T32),788,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),789,AAM_mineral_rich,OOD,0.510984,ID,0
F1-optimal (từ T32),790,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),791,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),792,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),793,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),794,AAM_mineral_rich,OOD,0.599997,OOD,1
F1-optimal (từ T32),795,AAM_mineral_rich,OOD,0.599959,OOD,1
F1-optimal (từ T32),796,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),797,AAM_mineral_rich,OOD,0.476933,ID,0
F1-optimal (từ T32),798,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),799,AAM_mineral_rich,OOD,0.369253,ID,0
F1-optimal (từ T32),800,AAM_mineral_rich,OOD,0.599994,OOD,1
F1-optimal (từ T32),801,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),802,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),803,AAM_mineral_rich,OOD,0.599754,OOD,1
F1-optimal (từ T32),804,AAM_mineral_rich,OOD,0.594121,OOD,1
F1-optimal (từ T32),805,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),806,AAM_mineral_rich,OOD,0.599944,OOD,1
F1-optimal (từ T32),807,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),808,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),809,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),810,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),811,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),812,AAM_mineral_rich,OOD,0.599865,OOD,1
F1-optimal (từ T32),813,AAM_mineral_rich,OOD,0.587031,OOD,1
F1-optimal (từ T32),814,AAM_mineral_rich,OOD,0.599991,OOD,1
F1-optimal (từ T32),815,AAM_mineral_rich,OOD,0.590007,OOD,1
F1-optimal (từ T32),816,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),817,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),818,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),819,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),820,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),821,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),822,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),823,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),824,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),825,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),826,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),827,AAM_mineral_rich,OOD,0.52236,ID,0
F1-optimal (từ T32),828,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),829,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),830,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),831,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),832,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),833,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),834,AAM_mineral_rich,OOD,0.599995,OOD,1
F1-optimal (từ T32),835,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),836,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),837,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),838,AAM_mineral_rich,OOD,0.59994,OOD,1
F1-optimal (từ T32),839,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),840,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),841,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),842,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),843,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),844,AAM_mineral_rich,OOD,0.599966,OOD,1
F1-optimal (từ T32),845,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),846,AAM_mineral_rich,OOD,0.599985,OOD,1
F1-optimal (từ T32),847,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),848,AAM_mineral_rich,OOD,0.393788,ID,0
F1-optimal (từ T32),849,AAM_mineral_rich,OOD,0.599998,OOD,1
F1-optimal (từ T32),850,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),851,AAM_mineral_rich,OOD,0.5796,OOD,1
F1-optimal (từ T32),852,AAM_mineral_rich,OOD,0.59999,OOD,1
F1-optimal (từ T32),853,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),854,AAM_mineral_rich,OOD,0.599682,OOD,1
F1-optimal (từ T32),855,AAM_mineral_rich,OOD,0.579503,OOD,1
F1-optimal (từ T32),856,AAM_mineral_rich,OOD,0.599997,OOD,1
F1-optimal (từ T32),857,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),858,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),859,AAM_mineral_rich,OOD,0.416034,ID,0
F1-optimal (từ T32),860,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),861,AAM_mineral_rich,OOD,0.446371,ID,0
F1-optimal (từ T32),862,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),863,AAM_mineral_rich,OOD,0.599999,OOD,1
F1-optimal (từ T32),864,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),865,AAM_mineral_rich,OOD,0.545929,OOD,1
F1-optimal (từ T32),866,AAM_mineral_rich,OOD,0.495579,ID,0
F1-optimal (từ T32),867,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),868,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),869,AAM_mineral_rich,OOD,0.485078,ID,0
F1-optimal (từ T32),870,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),871,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),872,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),873,AAM_mineral_rich,OOD,0.599993,OOD,1
F1-optimal (từ T32),874,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),875,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),876,AAM_mineral_rich,OOD,0.6,OOD,1
F1-optimal (từ T32),877,AAM_mineral_rich,OOD,0.6,OOD,1
